Circuit: * Z:\home\shinu\Desktop\thermal_sampler\sims\Draft1.asc

Direct Newton iteration for .op point succeeded.
Heightened Def Con from 0.00201268 to 0.00201268
Heightened Def Con from 0.00201268 to 0.00201268
Heightened Def Con from 0.00201268 to 0.00201268
Heightened Def Con from 0.00201268 to 0.00201268
Heightened Def Con from 0.00201268 to 0.00201268
Heightened Def Con from 0.00201268 to 0.00201268
Heightened Def Con from 0.00201268 to 0.00201268
Heightened Def Con from 0.00201268 to 0.00201268
Heightened Def Con from 0.00201268 to 0.00201268
Heightened Def Con from 0.00201268 to 0.00201268
Heightened Def Con from 0.00201268 to 0.00201268
Heightened Def Con from 0.00201268 to 0.00201268
Heightened Def Con from 0.00201268 to 0.00201268
Heightened Def Con from 0.00201268 to 0.00201268
Heightened Def Con from 0.00201268 to 0.00201268
Heightened Def Con from 0.00201268 to 0.00201268
Heightened Def Con from 0.00201268 to 0.00201269
Heightened Def Con from 0.00201269 to 0.00201269
Heightened Def Con from 0.00201269 to 0.00201269
Heightened Def Con from 0.00201269 to 0.00201269
Heightened Def Con from 0.00201269 to 0.00201269
Heightened Def Con from 0.00201269 to 0.00201269
Heightened Def Con from 0.00201269 to 0.00201269
Heightened Def Con from 0.00201269 to 0.00201269
Heightened Def Con from 0.00201269 to 0.00201269
Heightened Def Con from 0.00201269 to 0.00201269
Heightened Def Con from 0.00201269 to 0.00201269
Heightened Def Con from 0.00201269 to 0.00201269
Heightened Def Con from 0.00201269 to 0.00201269
Heightened Def Con from 0.00201269 to 0.00201269
Heightened Def Con from 0.00201269 to 0.00201269
Heightened Def Con from 0.00201269 to 0.00201269
Heightened Def Con from 0.00201269 to 0.00201269
Heightened Def Con from 0.00201269 to 0.00201269
Heightened Def Con from 0.00201269 to 0.00201269
Heightened Def Con from 0.00201269 to 0.00201269
Heightened Def Con from 0.00201269 to 0.00201269
Heightened Def Con from 0.00201269 to 0.00201269
Heightened Def Con from 0.00201269 to 0.00201269
Heightened Def Con from 0.00201269 to 0.00201269
Heightened Def Con from 0.00201269 to 0.00201269
Heightened Def Con from 0.00201269 to 0.00201269
Heightened Def Con from 0.00201269 to 0.00201269
Heightened Def Con from 0.00201269 to 0.00201269
Heightened Def Con from 0.00201269 to 0.00201269
Heightened Def Con from 0.00201269 to 0.00201269
Heightened Def Con from 0.00201269 to 0.0020127
Heightened Def Con from 0.0020127 to 0.0020127
Heightened Def Con from 0.0020127 to 0.0020127
Heightened Def Con from 0.0020127 to 0.0020127
Heightened Def Con from 0.0020127 to 0.0020127
Heightened Def Con from 0.0020127 to 0.0020127
Heightened Def Con from 0.0020127 to 0.0020127
Heightened Def Con from 0.0020127 to 0.0020127
Heightened Def Con from 0.0020127 to 0.0020127
Heightened Def Con from 0.0020127 to 0.0020127
Heightened Def Con from 0.0020127 to 0.0020127
Heightened Def Con from 0.0020127 to 0.0020127
Heightened Def Con from 0.0020127 to 0.0020127
Heightened Def Con from 0.0020127 to 0.0020127
Heightened Def Con from 0.0020127 to 0.0020127
Heightened Def Con from 0.0020127 to 0.0020127
Heightened Def Con from 0.0020127 to 0.0020127
Heightened Def Con from 0.0020127 to 0.00201271
Heightened Def Con from 0.00201271 to 0.00201271
Heightened Def Con from 0.00201271 to 0.00201271
Heightened Def Con from 0.00201271 to 0.00201271
Heightened Def Con from 0.00201271 to 0.00201271
Heightened Def Con from 0.00201271 to 0.00201271
Heightened Def Con from 0.00201271 to 0.00201271
Heightened Def Con from 0.00201271 to 0.00201271
Heightened Def Con from 0.00201271 to 0.00201271
Heightened Def Con from 0.00201271 to 0.00201271
Heightened Def Con from 0.00201271 to 0.00201271
Heightened Def Con from 0.00201271 to 0.00201271
Heightened Def Con from 0.00201271 to 0.00201271
Heightened Def Con from 0.00201271 to 0.00201271
Heightened Def Con from 0.00201271 to 0.00201271
Heightened Def Con from 0.00201271 to 0.00201271
Heightened Def Con from 0.00201271 to 0.00201271
Heightened Def Con from 0.00201271 to 0.00201271
Heightened Def Con from 0.00201271 to 0.00201271
Heightened Def Con from 0.00201271 to 0.00201271
Heightened Def Con from 0.00201271 to 0.00201271
Heightened Def Con from 0.00201271 to 0.00201271
Heightened Def Con from 0.00201271 to 0.00201271
Heightened Def Con from 0.00201271 to 0.00201271
Heightened Def Con from 0.00201271 to 0.00201271
Heightened Def Con from 0.00201271 to 0.00201271
Heightened Def Con from 0.00201271 to 0.00201271
Heightened Def Con from 0.00201271 to 0.00201271
Heightened Def Con from 0.00201271 to 0.00201271
Heightened Def Con from 0.00201271 to 0.00201271
Heightened Def Con from 0.00201271 to 0.00201271
Heightened Def Con from 0.00201271 to 0.00201271
Heightened Def Con from 0.00201271 to 0.00201271
Heightened Def Con from 0.00201271 to 0.00201271
Heightened Def Con from 0.00201271 to 0.00201272
Heightened Def Con from 0.00201272 to 0.00201272
Heightened Def Con from 0.00201272 to 0.00201272
Heightened Def Con from 0.00201272 to 0.00201272
Heightened Def Con from 0.00201272 to 0.00201272
Heightened Def Con from 0.00201272 to 0.00201272
Heightened Def Con from 0.00201272 to 0.00201272
Heightened Def Con from 0.00201272 to 0.00201272
Heightened Def Con from 0.00201272 to 0.00201272
Heightened Def Con from 0.00201273 to 0.00201273
Heightened Def Con from 0.00201273 to 0.00201273
Heightened Def Con from 0.00201273 to 0.00201273
Heightened Def Con from 0.00201273 to 0.00201273
Heightened Def Con from 0.00201273 to 0.00201273
Heightened Def Con from 0.00201273 to 0.00201273
Heightened Def Con from 0.00201273 to 0.00201273
Heightened Def Con from 0.00201273 to 0.00201273
Heightened Def Con from 0.00201273 to 0.00201273
Heightened Def Con from 0.00201273 to 0.00201273
Heightened Def Con from 0.00201273 to 0.00201273
Heightened Def Con from 0.00201273 to 0.00201273
Heightened Def Con from 0.00201273 to 0.00201273
Heightened Def Con from 0.00201273 to 0.00201273
Heightened Def Con from 0.00201273 to 0.00201274
Heightened Def Con from 0.00201274 to 0.00201274
Heightened Def Con from 0.00201274 to 0.00201274
Heightened Def Con from 0.00201274 to 0.00201274
Heightened Def Con from 0.00201274 to 0.00201274
Heightened Def Con from 0.00201274 to 0.00201274
Heightened Def Con from 0.00201274 to 0.00201274
Heightened Def Con from 0.00201274 to 0.00201274
Heightened Def Con from 0.00201274 to 0.00201274
Heightened Def Con from 0.00201274 to 0.00201274
Heightened Def Con from 0.00201274 to 0.00201274
Heightened Def Con from 0.00201274 to 0.00201274
Heightened Def Con from 0.00201274 to 0.00201274
Heightened Def Con from 0.00201274 to 0.00201274
Heightened Def Con from 0.00201274 to 0.00201274
Heightened Def Con from 0.00201274 to 0.00201274
Heightened Def Con from 0.00201274 to 0.00201274
Heightened Def Con from 0.00201274 to 0.00201274
Heightened Def Con from 0.00201274 to 0.00201275
Heightened Def Con from 0.00201275 to 0.00201275
Heightened Def Con from 0.00201275 to 0.00201275
Heightened Def Con from 0.00201275 to 0.00201275
Heightened Def Con from 0.00201275 to 0.00201275
Heightened Def Con from 0.00201275 to 0.00201275
Heightened Def Con from 0.00201275 to 0.00201275
Heightened Def Con from 0.00201275 to 0.00201275
Heightened Def Con from 0.00201275 to 0.00201275
Heightened Def Con from 0.00201275 to 0.00201275
Heightened Def Con from 0.00201275 to 0.00201276
Heightened Def Con from 0.00201276 to 0.00201276
Heightened Def Con from 0.00201276 to 0.00201276
Heightened Def Con from 0.00201276 to 0.00201276
Heightened Def Con from 0.00201276 to 0.00201276
Heightened Def Con from 0.00201276 to 0.00201276
Heightened Def Con from 0.00201276 to 0.00201276
Heightened Def Con from 0.00201276 to 0.00201276
Heightened Def Con from 0.00201276 to 0.00201276
Heightened Def Con from 0.00201276 to 0.00201276
Heightened Def Con from 0.00201276 to 0.00201277
Heightened Def Con from 0.00201277 to 0.00201277
Heightened Def Con from 0.00201277 to 0.00201277
Heightened Def Con from 0.00201277 to 0.00201277
Heightened Def Con from 0.00201277 to 0.00201277
Heightened Def Con from 0.00201277 to 0.00201277
Heightened Def Con from 0.00201277 to 0.00201277
Heightened Def Con from 0.00201277 to 0.00201277
Heightened Def Con from 0.00201277 to 0.00201277
Heightened Def Con from 0.00201277 to 0.00201277
Heightened Def Con from 0.00201277 to 0.00201277
Heightened Def Con from 0.00201277 to 0.00201277
Heightened Def Con from 0.00201277 to 0.00201277
Heightened Def Con from 0.00201277 to 0.00201277
Heightened Def Con from 0.00201277 to 0.00201277
Heightened Def Con from 0.00201277 to 0.00201277
Heightened Def Con from 0.00201277 to 0.00201277
Heightened Def Con from 0.00201277 to 0.00201277
Heightened Def Con from 0.00201277 to 0.00201277
Heightened Def Con from 0.00201277 to 0.00201278
Heightened Def Con from 0.00201278 to 0.00201278
Heightened Def Con from 0.00201278 to 0.00201278
Heightened Def Con from 0.00201278 to 0.00201278
Heightened Def Con from 0.00201278 to 0.00201278
Heightened Def Con from 0.00201278 to 0.00201278
Heightened Def Con from 0.00201278 to 0.00201278
Heightened Def Con from 0.00201278 to 0.00201278
Heightened Def Con from 0.00201278 to 0.00201278
Heightened Def Con from 0.00201278 to 0.00201278
Heightened Def Con from 0.00201278 to 0.00201278
Heightened Def Con from 0.00201278 to 0.00201278
Heightened Def Con from 0.00201278 to 0.00201278
Heightened Def Con from 0.00201278 to 0.00201278
Heightened Def Con from 0.00201278 to 0.00201278
Heightened Def Con from 0.00201278 to 0.00201278
Heightened Def Con from 0.00201278 to 0.00201278
Heightened Def Con from 0.00201278 to 0.00201278
Heightened Def Con from 0.00201278 to 0.00201279
Heightened Def Con from 0.00201279 to 0.00201279
Heightened Def Con from 0.00201279 to 0.00201279
Heightened Def Con from 0.00201279 to 0.00201279
Heightened Def Con from 0.00201279 to 0.00201279
Heightened Def Con from 0.00201279 to 0.00201279
Heightened Def Con from 0.00201279 to 0.00201279
Heightened Def Con from 0.00201279 to 0.00201279
Heightened Def Con from 0.00201279 to 0.00201279
Heightened Def Con from 0.00201279 to 0.00201279
Heightened Def Con from 0.00201279 to 0.00201279
Heightened Def Con from 0.00201279 to 0.00201279
Heightened Def Con from 0.00201279 to 0.00201279
Heightened Def Con from 0.00201279 to 0.00201279
Heightened Def Con from 0.00201279 to 0.00201279
Heightened Def Con from 0.00201279 to 0.00201279
Heightened Def Con from 0.00201279 to 0.00201279
Heightened Def Con from 0.00201279 to 0.00201279
Heightened Def Con from 0.00201279 to 0.00201279
Heightened Def Con from 0.00201279 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.0020128 to 0.0020128
Heightened Def Con from 0.00201281 to 0.00201281
Heightened Def Con from 0.00201281 to 0.00201281
Heightened Def Con from 0.00201281 to 0.00201281
Heightened Def Con from 0.00201281 to 0.00201281
Heightened Def Con from 0.00201281 to 0.00201281
Heightened Def Con from 0.00201281 to 0.00201281
Heightened Def Con from 0.00201281 to 0.00201281
Heightened Def Con from 0.00201281 to 0.00201281
Heightened Def Con from 0.00201281 to 0.00201281
Heightened Def Con from 0.00201281 to 0.00201281
Heightened Def Con from 0.00201281 to 0.00201281
Heightened Def Con from 0.00201282 to 0.00201282
Heightened Def Con from 0.00201282 to 0.00201282
Heightened Def Con from 0.00201282 to 0.00201282
Heightened Def Con from 0.00201282 to 0.00201282
Heightened Def Con from 0.00201282 to 0.00201282
Heightened Def Con from 0.00201282 to 0.00201282
Heightened Def Con from 0.00201282 to 0.00201282
Heightened Def Con from 0.00201282 to 0.00201282
Heightened Def Con from 0.00201282 to 0.00201282
Heightened Def Con from 0.00201282 to 0.00201282
Heightened Def Con from 0.00201282 to 0.00201282
Heightened Def Con from 0.00201282 to 0.00201282
Heightened Def Con from 0.00201282 to 0.00201282
Heightened Def Con from 0.00201282 to 0.00201282
Heightened Def Con from 0.00201282 to 0.00201282
Heightened Def Con from 0.00201282 to 0.00201282
Heightened Def Con from 0.00201282 to 0.00201282
Heightened Def Con from 0.00201282 to 0.00201282
Heightened Def Con from 0.00201282 to 0.00201282
Heightened Def Con from 0.00201282 to 0.00201282
Heightened Def Con from 0.00201282 to 0.00201283
Heightened Def Con from 0.00201283 to 0.00201283
Heightened Def Con from 0.00201283 to 0.00201283
Heightened Def Con from 0.00201283 to 0.00201283
Heightened Def Con from 0.00201283 to 0.00201283
Heightened Def Con from 0.00201283 to 0.00201283
Heightened Def Con from 0.00201283 to 0.00201283
Heightened Def Con from 0.00201283 to 0.00201283
Heightened Def Con from 0.00201283 to 0.00201283
Heightened Def Con from 0.00201283 +to 0.00201283
Heightened Def Con from 0.00201283 to 0.00201283
Heightened Def Con from 0.00201283 to 0.00201283
Heightened Def Con from 0.00201283 to 0.00201283
Heightened Def Con from 0.00201283 to 0.00201283
Heightened Def Con from 0.00201283 to 0.00201283
Heightened Def Con from 0.00201283 to 0.00201283
Heightened Def Con from 0.00201283 to 0.00201283
Heightened Def Con from 0.00201283 to 0.00201283
Heightened Def Con from 0.00201283 to 0.00201283
Heightened Def Con from 0.00201283 to 0.00201283
Heightened Def Con from 0.00201283 to 0.00201283
Heightened Def Con from 0.00201283 to 0.00201283
Heightened Def Con from 0.00201283 to 0.00201284
Heightened Def Con from 0.00201284 to 0.00201284
Heightened Def Con from 0.00201284 to 0.00201284
Heightened Def Con from 0.00201284 to 0.00201284
Heightened Def Con from 0.00201284 to 0.00201284
Heightened Def Con from 0.00201284 to 0.00201284
Heightened Def Con from 0.00201284 to 0.00201284
Heightened Def Con from 0.00201285 to 0.00201285
Heightened Def Con from 0.00201285 to 0.00201285
Heightened Def Con from 0.00201285 to 0.00201285
Heightened Def Con from 0.00201285 to 0.00201285
Heightened Def Con from 0.00201285 to 0.00201285
Heightened Def Con from 0.00201285 to 0.00201285
Heightened Def Con from 0.00201285 to 0.00201285
Heightened Def Con from 0.00201285 to 0.00201285
Heightened Def Con from 0.00201285 to 0.00201285
Heightened Def Con from 0.00201285 to 0.00201285
Heightened Def Con from 0.00201285 to 0.00201285
Heightened Def Con from 0.00201285 to 0.00201285
Heightened Def Con from 0.00201285 to 0.00201285
Heightened Def Con from 0.00201285 to 0.00201285
Heightened Def Con from 0.00201285 to 0.00201285
Heightened Def Con from 0.00201285 to 0.00201285
Heightened Def Con from 0.00201285 to 0.00201285
Heightened Def Con from 0.00201285 to 0.00201285
Heightened Def Con from 0.00201285 to 0.00201285
Heightened Def Con from 0.00201285 to 0.00201285
Heightened Def Con from 0.00201285 to 0.00201285
Heightened Def Con from 0.00201285 to 0.00201285
Heightened Def Con from 0.00201285 to 0.00201285
Heightened Def Con from 0.00201285 to 0.00201285
Heightened Def Con from 0.00201285 to 0.00201285
Heightened Def Con from 0.00201285 to 0.00201285
Heightened Def Con from 0.00201285 to 0.00201286
Heightened Def Con from 0.00201286 to 0.00201286
Heightened Def Con from 0.00201286 to 0.00201286
Heightened Def Con from 0.00201286 to 0.00201286
Heightened Def Con from 0.00201286 to 0.00201286
Heightened Def Con from 0.00201286 to 0.00201286
